"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"MN-3","Pearson.est","MEK inhibitor",0.7656,1.8,0.00329,139,0.138,"AZD8330, trametinib, TAK.733, Ro.4987655, PD.0325901, cobimetinib, AS.703026, selumetinib, MEK162, PD.198306, PD.318088, refametinib",2.48280410205003,0.860120913598763,TRUE
"MN-3","Pearson.est","MET inhibitor",-0.52878,-1.35,0.135,1138,0.628,"LY2801653, AMG458",0.869666231504994,0.202040356262804,FALSE
"MN-3","Pearson.est","microtubule inhibitor",-0.66361,-1.72,0.0261,1209,0.186,"vinflunine, secnidazole, vinblastine, colchicine, estramustine.phosphate",1.58335949266172,0.730487055782084,TRUE
"MN-3","Pearson.est","mTOR inhibitor",0.57663,1.35,0.17,549,0.573,"GSK2126458, WAY.600, LY303511, WYE.354, XL388, AZD8055, WYE.125132, torin.1, PP242, OSI.027, PF.04691502, sirolimus, torin.2, ku.0063794, PF.05212384, PI.103, palomid.529, voxtalisib, MLN0128, AZD2014",0.769551078621726,0.24184537803261,FALSE
"MN-3","Pearson.est","NFkB pathway inhibitor",0.23286,0.553,0.953,538,0.975,"EVP4593, betulinic.acid, curcumin, Ro.106.9920, BAY.11.7085, IKK.2.inhibitor.V",0.0209070993616736,0.0109953843014632,FALSE
"MN-3","Pearson.est","opioid receptor agonist",0.26567,0.646,0.872,590,0.945,"ADL5859, trimebutine, cebranopadol",0.0594835150674328,0.0245681914907371,FALSE
"MN-3","Pearson.est","p38 MAPK inhibitor",0.47915,1.14,0.313,578,0.721,"TAK.715, SB.239063, CMPD.1, VX.702, skepinone.l, SB.242235",0.504455662453552,0.142064735280571,FALSE
"MN-3","Pearson.est","PARP inhibitor",-0.68912,-1.76,0.0299,1265,0.209,"niraparib, AZD2461, talazoparib, olaparib",1.52432881167557,0.679853713888946,TRUE
"MN-3","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.56778,-1.48,0.101,1217,0.445,"regorafenib, trapidil, ponatinib, dovitinib, motesanib, nintedanib, lenvatinib, axitinib, pazopanib, linifanib",0.995678626217357,0.351639989019068,FALSE
"MN-3","Pearson.est","phosphatase inhibitor",-0.30154,-0.799,0.716,1054,0.854,"menadione, AS.1949490, GSK2830371, bis.maltolato.oxovanadium.IV., CID.5458317, BVT.948",0.145086977692144,0.068542129310995,FALSE
"MN-3","Pearson.est","phosphodiesterase inhibitor",-0.42249,-1.07,0.365,1328,0.734,"anagrelide, enoximone, GSK256066",0.437707135543525,0.134303940083929,FALSE
"MN-3","Pearson.est","PI3K inhibitor",0.45677,1.06,0.378,466,0.65,"GSK2126458, taselisib, alpelisib, LY303511, TG.100713, YM.201636, GDC.0941, CH5132799, PF.04691502, buparlisib, PI.828, PF.05212384, PIK.75, CUDC.907, PI.103",0.422508200162775,0.187086643357144,FALSE
"MN-3","Pearson.est","PLK inhibitor",-0.74119,-1.92,0.0202,1102,0.11,"GW.843682X, BI.2536, rigosertib, GSK461364, volasertib",1.69464863055338,0.958607314841775,TRUE
"MN-3","Pearson.est","potassium channel blocker",-0.41788,-1.09,0.357,1375,0.77,"dofetilide",0.447331783887807,0.113509274827518,FALSE
"MN-3","Pearson.est","PPAR receptor agonist",-0.48232,-1.26,0.217,1338,0.761,"clofibrate, GW.501516",0.66354026615147,0.118615343229427,FALSE
"MN-3","Pearson.est","progesterone receptor agonist",-0.46541,-1.19,0.267,1089,0.802,"danazol, norethindrone, norethindrone.acetate, dienogest, norgestrel",0.573488738635425,0.0958256317158365,FALSE
"MN-3","Pearson.est","proteasome inhibitor",-0.41357,-1.09,0.343,1014,0.77,"ONX.0914, ixazomib, delanzomib, MG.132",0.464705879957229,0.113509274827518,FALSE
"MN-3","Pearson.est","protein synthesis inhibitor",0.28064,0.679,0.854,552,0.985,"cycloheximide, brefeldin.a, chloramphenicol.palmitate, bruceantin, azomycin..2.nitroimidazole., tedizolid.phosphate, emetine, florfenicol",0.068542129310995,0.00656376950238827,FALSE
"MN-3","Pearson.est","protein tyrosine kinase inhibitor",0.59876,1.43,0.11,174,0.559,"BMS.599626, AV.412, NVP.TAE226, CP.724714",0.958607314841775,0.252588192113577,FALSE
"MN-3","Pearson.est","RAF inhibitor",0.28546,0.669,0.845,264,0.97,"CEP.32496, SB.590885, AZ.628, LGX818",0.0731432910503077,0.0132282657337552,FALSE
"MN-3","Pearson.est","RET tyrosine kinase inhibitor",0.60493,1.42,0.107,17,0.519,"vandetanib",0.97061622231479,0.284832642151542,FALSE
"MN-3","Pearson.est","retinoid receptor agonist",0.506,1.22,0.227,96,0.725,"CD.437, tamibarotene, adarotene",0.643974142806877,0.139661993429006,FALSE
"MN-3","Pearson.est","ribonucleotide reductase inhibitor",-0.74985,-1.92,0.00998,1165,0.11,"fludarabine.phosphate, gemcitabine, fludarabine, pentostatin, hydroxyurea, clofarabine, cladribine",2.00086945871263,0.958607314841775,TRUE
"MN-3","Pearson.est","serotonin receptor agonist",-0.45292,-1.14,0.285,1283,0.857,"zolmitriptan, aripiprazole",0.54515513999149,0.0670191780768018,FALSE
"MN-3","Pearson.est","serotonin receptor antagonist",0.23598,0.554,0.966,521,0.999,"SB.228357, RS.16566, SB.216641, tropisetron, lurasidone, sertindole, pirenperone",0.0150228735845067,0.000434511774017692,FALSE
"MN-3","Pearson.est","sodium channel blocker",0.33602,0.793,0.738,165,0.992,"ajmaline, A.803467, benzocaine",0.131943638176958,0.00348832784582135,FALSE
"MN-3","Pearson.est","src inhibitor",0.69085,1.68,0.0296,42,0.265,"saracatinib, ZM.306416, dasatinib, bosutinib",1.52870828894106,0.576754126063192,FALSE
"MN-3","Pearson.est","sterol demethylase inhibitor",-0.40756,-1.07,0.329,1443,0.734,"chlormidazole",0.482804102050026,0.134303940083929,FALSE
"MN-3","Pearson.est","TGF beta receptor inhibitor",0.77089,1.82,0.00633,261,0.173,"repsox, D.4476, SB.431542",2.19859628998264,0.761953896871205,TRUE
"MN-3","Pearson.est","thymidylate synthase inhibitor",0.46036,1.1,0.337,522,0.693,"carmofur, ftorafur, raltitrexed",0.472370099128661,0.159266765388193,FALSE
"MN-3","Pearson.est","topoisomerase inhibitor",-0.71679,-1.91,0.0181,1249,0.0914,"doxorubicin, mitoxantrone, valrubicin, amonafide, daunorubicin, rubitecan, genz.644282, teniposide, irinotecan, etoposide, etoposide.phosphate, epirubicin, nemorubicin, topotecan",1.74232142513082,1.03905380426617,TRUE
"MN-3","Pearson.est","tubulin polymerization inhibitor",-0.43252,-1.09,0.359,1032,0.77,"dolastatin.10, ABT.751, vincristine, epothilone.d, combretastatin.A.4, paclitaxel, vindesine, verubulin, vinblastine, CYT.997, taltobulin, flubendazole, BNC105, KX2.391",0.444905551421681,0.113509274827518,FALSE
"MN-3","Pearson.est","tyrosine kinase inhibitor",0.45198,1.08,0.361,221,0.67,"vandetanib, BMS.599626, AV.412, dasatinib, NVP.TAE226, aminopurvalanol.a, CP.724714, tivantinib",0.442492798094342,0.173925197299174,FALSE
"MN-3","Pearson.est","VEGFR inhibitor",0.33001,0.771,0.756,82,0.998,"XL.647, vandetanib, ZM.306416, BMS.690514, AEE788",0.121478204498793,0.000869458712628891,FALSE
"MN-3","Pearson.est","vitamin D receptor agonist",0.67015,1.57,0.0492,349,0.363,"tacalcitol, calcitriol, ercalcitriol, maxacalcitol, alfacalcidol",1.30803489723264,0.440093374963888,FALSE
