"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"MN-2","Pearson.est","cyclooxygenase inhibitor",-0.30754,-0.743,0.768,1144,0.919,"AM.404, indoprofen, sulfasalazine, tepoxalin, naproxen, suxibuzone",0.114638779968488,0.0366844886138887,FALSE
"MN-2","Pearson.est","cytochrome P450 inhibitor",-0.53115,-1.28,0.19,905,0.481,"eplerenone, metyrapone, clotrimazole, itraconazole, cobicistat",0.721246399047171,0.317854923626168,FALSE
"MN-2","Pearson.est","DNA alkylating agent",-0.524,-1.25,0.198,1076,0.517,"streptozotocin, mitomycin.c, cisplatin, satraplatin, dianhydrogalactitol, carboplatin, melphalan",0.703334809738469,0.286509456906058,FALSE
"MN-2","Pearson.est","DNA inhibitor",-0.49253,-1.19,0.277,1326,0.524,"valrubicin, chlorambucil, carboplatin, melphalan",0.557520230935551,0.280668713016273,FALSE
"MN-2","Pearson.est","DNA methyltransferase inhibitor",0.38861,0.982,0.446,154,1,"decitabine, azacitidine",0.350665141287858,0,FALSE
"MN-2","Pearson.est","DNA polymerase inhibitor",-0.29296,-0.711,0.812,987,0.921,"menadione, cephalomannine, trifluridine, foscarnet",0.0904439707588247,0.0357403698031511,FALSE
"MN-2","Pearson.est","DNA synthesis inhibitor",-0.58119,-1.39,0.117,1103,0.478,"mitomycin.c, azodicarbonamide, cisplatin, estramustine.phosphate, cyclocytidine, floxuridine, artemisinin",0.931814138253838,0.320572103387881,FALSE
"MN-2","Pearson.est","dopamine receptor antagonist",0.24492,0.653,0.901,224,1,"clebopride, mesoridazine, thioproperazine, lurasidone, oxiperomide",0.045275209020937,0,FALSE
"MN-2","Pearson.est","estrogen receptor agonist",-0.30229,-0.722,0.799,952,0.927,"estradiol, PPT, estradiol.cypionate",0.0974532206860086,0.0329202658555029,FALSE
"MN-2","Pearson.est","estrogen receptor antagonist",0.35841,0.958,0.462,82,0.918,"raloxifene, clomifene",0.335358024443874,0.0371573187987575,FALSE
"MN-2","Pearson.est","FGFR inhibitor",-0.70981,-1.68,0.0183,1050,0.202,"AZD4547, orantinib, regorafenib, MK.2461, lenvatinib, dovitinib, nintedanib, erdafitinib",1.73754891026957,0.694648630553376,TRUE
"MN-2","Pearson.est","FLT3 inhibitor",-0.56945,-1.38,0.122,1173,0.464,"KW.2449, sunitinib, lestaurtinib, tozasertib, quizartinib, midostaurin, dovitinib, ponatinib",0.913640169325252,0.333482019445119,FALSE
"MN-2","Pearson.est","glucocorticoid receptor agonist",0.60126,1.55,0.0667,271,0.432,"triamcinolone.acetonide, ciclesonide, flumethasone.pivalate, halcinonide, methylprednisolone, fludroxycortide, desonide, fluocinolone.acetonide, hydrocortisone, halobetasol.propionate, rimexolone, flumethasone, difluprednate, dexamethasone.acetate",1.17587416608345,0.364516253185088,FALSE
"MN-2","Pearson.est","glutamate receptor antagonist",0.2007,0.535,0.969,1160,0.966,"SIB.1757, tiletamine, CGP.37849, kynurenic.acid, latrepirdine, CPP, IEM1754, diazooxonorleucine, JNJ.16259685, MTPG, ACDPP, felbamate, LY456236",0.0136762229492347,0.0150228735845067,FALSE
"MN-2","Pearson.est","glycogen synthase kinase inhibitor",-0.59825,-1.43,0.112,1095,0.459,"GSK.3.inhibitor.IX, kenpaullone, CHIR.98014, tideglusib, CHIR.99021",0.950781977329818,0.338187314462739,FALSE
"MN-2","Pearson.est","growth factor receptor inhibitor",-0.55926,-1.35,0.144,988,0.44,"AZD3463, GSK1838705A, danusertib, PHA.848125, lestaurtinib",0.84163750790475,0.356547323513813,FALSE
"MN-2","Pearson.est","HCV inhibitor",-0.49511,-1.19,0.281,1223,0.524,"mericitabine, narlaprevir",0.55129368009492,0.280668713016273,FALSE
"MN-2","Pearson.est","HDAC inhibitor",0.33666,0.873,0.561,373,0.894,"PCI.24781, romidepsin, givinostat, tacedinaline, M.344, SB.939, RGFP966, AR.42, JNJ.26481585, R306465, panobinostat",0.251037138743839,0.0486624812040823,FALSE
"MN-2","Pearson.est","histamine receptor antagonist",0.22444,0.582,0.945,179,1,"ranitidine, epinastine, terfenadine, ebastine",0.0245681914907371,0,FALSE
"MN-2","Pearson.est","HMGCR inhibitor",-0.92202,-2.26,0,1412,0,"pitavastatin, fluvastatin, atorvastatin, mevastatin",Inf,Inf,TRUE
"MN-2","Pearson.est","HSP inhibitor",-0.5714,-1.36,0.139,1132,0.444,"BIIB021, PU.H71, SNX.2112, NVP.AUY922, NMS.E973, ganetespib",0.856985199745905,0.35261702988538,FALSE
"MN-2","Pearson.est","JAK inhibitor",-0.47966,-1.18,0.278,1228,0.504,"ruxolitinib, lestaurtinib, PRT062070, AT.9283, tozasertib",0.555955204081924,0.297569463554475,FALSE
"MN-2","Pearson.est","KIT inhibitor",-0.53858,-1.29,0.175,1072,0.483,"imatinib, regorafenib, telatinib, cediranib, sunitinib, KI.8751, motesanib, lenvatinib, midostaurin, pazopanib",0.756961951313706,0.316052869248488,FALSE
"MN-2","Pearson.est","MDM inhibitor",-0.50529,-1.21,0.244,973,0.528,"nutlin.3, CGM097, serdemetan, idasanutlin, AMG.232",0.612610173661271,0.277366077466188,FALSE
"MN-2","Pearson.est","MEK inhibitor",0.68158,1.74,0.0316,183,0.328,"trametinib, AZD8330, Ro.4987655, cobimetinib, MEK162, AS.703026, PD.0325901, TAK.733, selumetinib, PD.198306, MEK1.2.inhibitor",1.5003129173816,0.484126156288321,FALSE
"MN-2","Pearson.est","MET inhibitor",-0.52868,-1.29,0.165,1268,0.483,"AMG458, LY2801653",0.782516055786094,0.316052869248488,FALSE
"MN-2","Pearson.est","microtubule inhibitor",-0.65216,-1.57,0.037,1016,0.317,"cytochalasin.b, podophyllotoxin, cabazitaxel, colchicine, D.64131, estramustine.phosphate, vinflunine, secnidazole, vinblastine",1.431798275933,0.498940737782249,FALSE
"MN-2","Pearson.est","mTOR inhibitor",0.29397,0.785,0.735,393,0.974,"GSK2126458, XL388, LY303511, WAY.600, PF.05212384, WYE.354, PP242, WYE.125132, torin.2, PF.04691502, sirolimus, AZD8055",0.133712660915805,0.0114410431213845,FALSE
"MN-2","Pearson.est","NFkB pathway inhibitor",-0.19693,-0.483,0.979,1322,0.985,"BAY.11.7082",0.00921730819686218,0.00656376950238827,FALSE
"MN-2","Pearson.est","opioid receptor agonist",-0.41568,-1.01,0.463,880,0.642,"trimebutine, BW.180C, salvinorin.a, cebranopadol, spiradoline",0.334419008982047,0.192464971931147,FALSE
"MN-2","Pearson.est","p38 MAPK inhibitor",0.37469,0.979,0.464,274,0.937,"SB.239063, CMPD.1, TAK.715",0.333482019445119,0.0282604091122217,FALSE
"MN-2","Pearson.est","PARP inhibitor",-0.7525,-1.84,0.0092,1286,0.117,"niraparib, AZD2461, olaparib, talazoparib",2.03621217265444,0.931814138253838,TRUE
"MN-2","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.63652,-1.52,0.0557,1072,0.382,"imatinib, orantinib, regorafenib, telatinib, sunitinib, SU014813, crenolanib, KI.8751, trapidil, motesanib, lenvatinib, CP.673451, dovitinib, pazopanib, ponatinib, linifanib, nintedanib, axitinib",1.25414480482627,0.417936637088291,FALSE
"MN-2","Pearson.est","phosphatase inhibitor",-0.27348,-0.664,0.857,1224,0.919,"CID.5458317, BVT.948, GSK2830371",0.0670191780768018,0.0366844886138887,FALSE
"MN-2","Pearson.est","phosphodiesterase inhibitor",-0.50738,-1.23,0.244,1353,0.512,"YM.976, anagrelide, GSK256066",0.612610173661271,0.290730039024169,FALSE
"MN-2","Pearson.est","PI3K inhibitor",0.41313,1.08,0.335,211,0.833,"taselisib, alpelisib, GSK2126458, CH5132799, YM.201636, LY303511, PI.828, TG.100713, PF.05212384, GDC.0941",0.474955192963155,0.0793549985932124,FALSE
"MN-2","Pearson.est","PLK inhibitor",-0.70114,-1.68,0.0171,1147,0.202,"BI.2536, GW.843682X, GSK461364, rigosertib, volasertib",1.76700388960785,0.694648630553376,TRUE
"MN-2","Pearson.est","potassium channel blocker",-0.47983,-1.18,0.271,697,0.504,"oleoylethanolamide, ibutilide, mepivacaine, meglitinide, dofetilide",0.567030709125594,0.297569463554475,FALSE
"MN-2","Pearson.est","PPAR receptor agonist",-0.43484,-1.04,0.419,992,0.645,"S26948, GW.501516, clofibrate",0.377785977033705,0.190440285364732,FALSE
"MN-2","Pearson.est","progesterone receptor agonist",-0.45895,-1.12,0.331,1039,0.538,"danazol, tanaproget, norgestrel, dienogest",0.480172006224281,0.269217724333611,FALSE
"MN-2","Pearson.est","proteasome inhibitor",-0.46096,-1.11,0.336,722,0.537,"oprozomib, ONX.0914, carfilzomib, bortezomib, delanzomib, ixazomib, MG.132",0.473660722610156,0.270025714300444,FALSE
"MN-2","Pearson.est","protein synthesis inhibitor",-0.22859,-0.552,0.952,943,0.991,"methacycline, puromycin, harringtonine, homoharringtonine, anguidine, mercaptopurine",0.0213630516155257,0.00392634551472468,FALSE
"MN-2","Pearson.est","protein tyrosine kinase inhibitor",0.65033,1.68,0.0231,278,0.321,"AV.412, BMS.599626, CP.724714, PP.121, tyrphostin.A9, NVP.TAE226",1.63638802010786,0.493494967595128,FALSE
"MN-2","Pearson.est","RAF inhibitor",-0.51023,-1.23,0.228,1017,0.512,"TAK.632, vemurafenib, regorafenib, dabrafenib, GDC.0879, PLX.4720, RAF265",0.642065152999546,0.290730039024169,FALSE
"MN-2","Pearson.est","RET tyrosine kinase inhibitor",0.43106,1.17,0.255,18,0.768,"vandetanib",0.593459819566045,0.114638779968488,FALSE
"MN-2","Pearson.est","retinoid receptor agonist",0.41036,1.12,0.309,348,0.804,"CD.437, tamibarotene, AM.580, adapalene, adarotene",0.510041520575165,0.0947439512515487,FALSE
"MN-2","Pearson.est","ribonucleotide reductase inhibitor",-0.58594,-1.43,0.0957,1131,0.459,"fludarabine, fludarabine.phosphate, hydroxyurea, gemcitabine, cladribine, clofarabine",1.01908806222316,0.338187314462739,FALSE
"MN-2","Pearson.est","serotonin receptor agonist",-0.66994,-1.6,0.0331,1094,0.307,"ipsapirone, zolmitriptan, SR.57227A, aripiprazole",1.48017200622428,0.512861624522813,FALSE
"MN-2","Pearson.est","serotonin receptor antagonist",-0.40669,-0.969,0.501,1239,0.692,"paliperidone, lerisetron, aripiprazole",0.300162274132754,0.159893905543242,FALSE
"MN-2","Pearson.est","sodium channel blocker",-0.2171,-0.525,0.971,774,0.987,"butamben, quinidine, mepivacaine, cibenzoline, triamterene, lappaconite, benzethonium, oxcarbazepine",0.0127807700919951,0.00568284733036327,FALSE
"MN-2","Pearson.est","src inhibitor",0.56935,1.48,0.104,89,0.355,"saracatinib, ZM.306416, dasatinib, bosutinib",0.98296666070122,0.449771646944906,FALSE
"MN-2","Pearson.est","sterol demethylase inhibitor",-0.56237,-1.37,0.141,1244,0.453,"posaconazole, chlormidazole",0.85078088734462,0.343901797987168,FALSE
"MN-2","Pearson.est","TGF beta receptor inhibitor",0.59795,1.53,0.0871,233,0.333,"repsox, SB.431542, D.4476",1.05998184499234,0.47755576649368,FALSE
"MN-2","Pearson.est","thymidylate synthase inhibitor",-0.47562,-1.15,0.301,752,0.539,"capecitabine, ftorafur, doxifluridine, raltitrexed, trifluridine",0.521433504406157,0.268411234813261,FALSE
"MN-2","Pearson.est","topoisomerase inhibitor",-0.74181,-1.8,0.0118,1281,0.118,"doxorubicin, amsacrine, epirubicin, TAS.103, mitoxantrone, valrubicin, voreloxin, amonafide, genz.644282, teniposide, daunorubicin, irinotecan, rubitecan, etoposide.phosphate, etoposide, nemorubicin, topotecan",1.92811799269387,0.928117992693875,TRUE
"MN-2","Pearson.est","tubulin polymerization inhibitor",-0.61714,-1.47,0.0684,1049,0.453,"podophyllotoxin, docetaxel, epothilone.d, fosbretabulin, epothilone.b, ABT.751, dolastatin.10, flubendazole, vincristine, combretastatin.A.4, paclitaxel, vindesine, taltobulin, CYT.997, vinblastine, verubulin, KX2.391, BNC105",1.16494389827988,0.343901797987168,FALSE
"MN-2","Pearson.est","tyrosine kinase inhibitor",0.36473,0.949,0.471,86,0.88,"vandetanib, AV.412, BMS.599626, dasatinib, CP.724714",0.326979092871104,0.0555173278498314,FALSE
"MN-2","Pearson.est","VEGFR inhibitor",-0.37117,-0.89,0.607,1107,0.788,"orantinib, regorafenib, MK.2461, telatinib, cediranib, sunitinib, SU014813, KI.8751, motesanib, lenvatinib, tivozanib, dovitinib, RAF265, pazopanib, SAR131675, linifanib, nintedanib, axitinib",0.216811308924742,0.103473782510445,FALSE
"MN-2","Pearson.est","vitamin D receptor agonist",0.75589,2.04,0.00294,75,0.0757,"tacalcitol, maxacalcitol, calcitriol",2.53165266958784,1.12090412049993,TRUE
"MN-3","Pearson.est","EGFR inhibitor",0.84793,2.27,0,99,0.0202,"poziotinib, AZD8931, osimertinib, gefitinib, XL.647, canertinib, dacomitinib, neratinib, lapatinib, erlotinib, CUDC.101, pelitinib, vandetanib, BMS.690514, tucatinib, afatinib, icotinib, BMS.599626, BIBU.1361, PD.153035, WZ8040, PD.168393, WZ.4002, AEE788, CP.724714, AST.1306, rociletinib, ARRY.334543, GW.583340, TAK.285",Inf,1.69464863055338,TRUE
"MN-3","Pearson.est","Abl kinase inhibitor",-0.35932,-0.857,0.648,1066,0.92,"bafetinib, imatinib, flumatinib, GZD824, tozasertib, ponatinib",0.188424994129407,0.0362121726544447,FALSE
"MN-3","Pearson.est","acetylcholine receptor agonist",-0.28489,-0.66,0.88,897,1,"nefiracetam, xanomeline, oxiracetam",0.0555173278498314,0,FALSE
"MN-3","Pearson.est","acetylcholine receptor antagonist",-0.47447,-1.12,0.341,775,0.604,"hyoscyamine, darifenacin, diphemanil, methscopolamine, iododexetimide",0.467245621007502,0.218963061378868,FALSE
"MN-3","Pearson.est","adenosine receptor antagonist",0.51829,1.48,0.0694,43,0.228,"CGS.15943, MRS.1220",1.15864052954514,0.642065152999546,FALSE
"MN-3","Pearson.est","adrenergic receptor agonist",-0.26498,-0.633,0.893,805,0.984,"norepinephrine, metaraminol, xylazine, isoetharine, A61603, midodrine, clenbuterol",0.0491485411114536,0.00700490156865849,FALSE
"MN-3","Pearson.est","adrenergic receptor antagonist",-0.43698,-1.03,0.444,1072,0.681,"atipamezole, oxprenolol, metoprolol, atenolol...., levobunolol, propranolol, carvedilol, idazoxan",0.35261702988538,0.166852888087215,FALSE
"MN-3","Pearson.est","AKT inhibitor",0.4878,1.35,0.117,64,0.319,"uprosertib, GDC.0068, GSK2110183",0.931814138253838,0.496209316942819,FALSE
"MN-3","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.44109,-1.05,0.407,975,0.693,"DMH1, AP26113, NVP.TAE684, brigatinib, AZD3463, alectinib",0.39040559077478,0.159266765388193,FALSE
"MN-3","Pearson.est","androgen receptor antagonist",-0.35732,-0.828,0.68,873,0.931,"flutamide, nilutamide, bicalutamide, cyproterone.acetate",0.167491087293764,0.0310503190186574,FALSE
"MN-3","Pearson.est","antioxidant",-0.27296,-0.653,0.879,907,1,"benfotiamine, taurine",0.0560111249262281,0,FALSE
"MN-3","Pearson.est","AP inhibitor",-0.55134,-1.32,0.143,1381,0.483,"idronoxil",0.844663962534938,0.316052869248488,FALSE
"MN-3","Pearson.est","ATPase inhibitor",0.28144,0.783,0.713,12,0.847,"k.strophanthidin",0.146910470148134,0.0721165896692931,FALSE
"MN-3","Pearson.est","Aurora kinase inhibitor",-0.50443,-1.21,0.218,1048,0.57,"ZM.447439, TAK.901, hesperadin, barasertib.HQPA, AMG900, danusertib, MLN.8054, tozasertib, AT.9283, SNS.314, barasertib, PF.03814735",0.661543506395395,0.244125144327509,FALSE
"MN-3","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.32584,-0.78,0.765,899,0.912,"radezolid, dirithromycin, josamycin, valnemulin",0.116338564846382,0.0400051616715838,FALSE
"MN-3","Pearson.est","bacterial DNA gyrase inhibitor",-0.43335,-1.03,0.428,1192,0.681,"sparfloxacin, norfloxacin, novobiocin",0.368556230986828,0.166852888087215,FALSE
"MN-3","Pearson.est","BCL inhibitor",-0.52932,-1.25,0.183,902,0.546,"obatoclax, ABT.737, venetoclax, navitoclax, TW.37",0.737548910269571,0.262807357295263,FALSE
"MN-3","Pearson.est","Bcr.Abl kinase inhibitor",-0.50967,-1.21,0.236,1066,0.57,"bafetinib, imatinib, flumatinib, GZD824, tozasertib, ponatinib",0.627087997029893,0.244125144327509,FALSE
"MN-3","Pearson.est","benzodiazepine receptor agonist",-0.24615,-0.594,0.943,897,0.95,"nefiracetam, gamma.aminobutyric.acid, CGS.20625, indiplon",0.0254883072626717,0.0222763947111523,FALSE
"MN-3","Pearson.est","bromodomain inhibitor",-0.4256,-1.02,0.461,883,0.667,"bromosporine, I.BET.762, PFI.1",0.336299074610352,0.175874166083451,FALSE
"MN-3","Pearson.est","calcium channel blocker",0.36736,1.04,0.374,129,0.633,"SKF.96365, fendiline, efonidipine.monoethanolate",0.42712839779952,0.198596289982645,FALSE
"MN-3","Pearson.est","CC chemokine receptor antagonist",-0.48598,-1.14,0.292,920,0.58,"RS.504393, PF.04136309, SB.225002, MK.0812, UNBS.5162",0.534617148551582,0.236572006437063,FALSE
"MN-3","Pearson.est","CDK inhibitor",-0.38618,-0.938,0.555,984,0.808,"indisulam, PHA.793887, dinaciclib, ribociclib, CR8..R., kenpaullone, PHA.848125, palbociclib, abemaciclib",0.255707016877324,0.0925886392254138,FALSE
"MN-3","Pearson.est","CHK inhibitor",-0.27469,-0.644,0.908,1305,0.991,"SB.218078",0.0419141514789149,0.00392634551472468,FALSE
"MN-3","Pearson.est","cyclooxygenase inhibitor",-0.29987,-0.718,0.814,1175,0.981,"indoprofen, sulfasalazine, tepoxalin, naproxen, suxibuzone",0.0893755951107988,0.0083309926200515,FALSE
"MN-3","Pearson.est","cytochrome P450 inhibitor",-0.51455,-1.21,0.24,794,0.57,"morin, eplerenone, clotrimazole, metyrapone, cobicistat, itraconazole",0.619788758288394,0.244125144327509,FALSE
"MN-3","Pearson.est","DNA alkylating agent",-0.54872,-1.3,0.173,945,0.503,"cisplatin, mitomycin.c, carmustine, temozolomide, streptozotocin, satraplatin, dianhydrogalactitol, carboplatin, melphalan",0.761953896871205,0.298432014944073,FALSE
"MN-3","Pearson.est","DNA inhibitor",-0.47933,-1.14,0.315,1346,0.58,"valrubicin, chlorambucil, carboplatin, melphalan",0.501689446210399,0.236572006437063,FALSE
"MN-3","Pearson.est","DNA methyltransferase inhibitor",0.29404,0.809,0.677,1024,0.91,"azacitidine, decitabine, SGI.1027, fdcyd, disulfiram, RG108",0.169411331314856,0.0409586076789064,FALSE
"MN-3","Pearson.est","DNA polymerase inhibitor",-0.343,-0.825,0.686,931,0.916,"famciclovir, idoxuridine, cephalomannine, trifluridine, foscarnet",0.163675884293248,0.0381045263321496,FALSE
"MN-3","Pearson.est","DNA synthesis inhibitor",-0.49607,-1.17,0.253,806,0.594,"nelarabine, capecitabine, CB.10.277, cisplatin, mitomycin.c, artesunate, azodicarbonamide, estramustine.phosphate, floxuridine, artemisinin, cyclocytidine",0.596879478824182,0.226213555018806,FALSE
"MN-3","Pearson.est","dopamine receptor antagonist",-0.25215,-0.603,0.927,1365,0.959,"remoxipride, raclopride",0.0329202658555029,0.0181813928293364,FALSE
"MN-3","Pearson.est","estrogen receptor agonist",-0.49442,-1.15,0.298,1256,0.597,"PPT, estradiol.cypionate",0.525783735923745,0.224025668870631,FALSE
"MN-3","Pearson.est","estrogen receptor antagonist",-0.34549,-0.816,0.725,1031,0.893,"tamoxifen, fulvestrant, toremifene",0.139661993429006,0.0491485411114536,FALSE
"MN-3","Pearson.est","FGFR inhibitor",-0.59691,-1.41,0.093,1127,0.443,"AZD4547, regorafenib, lenvatinib, nintedanib, dovitinib, erdafitinib",1.03151705144606,0.35359627377693,FALSE
"MN-3","Pearson.est","FLT3 inhibitor",-0.56089,-1.33,0.124,926,0.514,"tandutinib, pacritinib, gilteritinib, tyrphostin.AG.1296, KW.2449, sunitinib, sorafenib, lestaurtinib, quizartinib, midostaurin, tozasertib, dovitinib, ponatinib",0.906578314837765,0.289036881004724,FALSE
"MN-3","Pearson.est","glucocorticoid receptor agonist",0.30077,0.796,0.711,1020,0.876,"triamcinolone.acetonide, piretanide, ciclesonide, fludroxycortide, hydrocortisone, flumethasone.pivalate, fluocinolone.acetonide, methylprednisolone, halobetasol.propionate, desonide, betamethasone, rimexolone, halcinonide, dexamethasone.acetate, flumethasone, prednisolone.acetate, difluprednate, clobetasol.propionate, prednisolone, prednisolone.hemisuccinate, triamcinolone, deflazacort, fluticasone.propionate, fluorometholone, beclomethasone.dipropionate",0.148130399270234,0.0574958938319193,FALSE
"MN-3","Pearson.est","glutamate receptor antagonist",0.29756,0.781,0.725,1021,0.803,"SIB.1757, kynurenic.acid, latrepirdine, tiletamine, CGP.37849, felbamate, JNJ.16259685, ACDPP, diazooxonorleucine, CPP, IEM1754, LY456236, MTPG",0.139661993429006,0.095284454721319,FALSE
"MN-3","Pearson.est","glycogen synthase kinase inhibitor",-0.5602,-1.32,0.144,1170,0.483,"GSK.3.inhibitor.IX, CHIR.99021, kenpaullone, tideglusib",0.84163750790475,0.316052869248488,FALSE
"MN-3","Pearson.est","growth factor receptor inhibitor",-0.71185,-1.69,0.0187,1180,0.168,"AZD3463, lestaurtinib, GSK1838705A, danusertib, PHA.848125",1.7281583934635,0.774690718274137,TRUE
"MN-3","Pearson.est","HCV inhibitor",-0.62042,-1.51,0.0441,1130,0.35,"daclatasvir, mericitabine, narlaprevir",1.35556141053216,0.455931955649724,FALSE
"MN-3","Pearson.est","HDAC inhibitor",0.22522,0.624,0.898,177,0.91,"PCI.24781, romidepsin, tacedinaline, M.344, givinostat",0.0467236633326956,0.0409586076789064,FALSE
"MN-3","Pearson.est","histamine receptor antagonist",-0.24714,-0.584,0.935,985,0.942,"zolantidine, cimetidine, ICI.162846, cyproheptadine, nizatidine, chloropyramine, BF2.649, tiotidine",0.0291883891274822,0.0259490972071227,FALSE
"MN-3","Pearson.est","HMGCR inhibitor",-0.83523,-1.98,0,1348,0.0398,"pitavastatin, fluvastatin, atorvastatin, mevastatin",Inf,1.40011692792631,TRUE
"MN-3","Pearson.est","HSP inhibitor",-0.5509,-1.33,0.142,1167,0.514,"BIIB021, NMS.E973, PU.H71, NVP.AUY922, ganetespib, SNX.2112",0.847711655616944,0.289036881004724,FALSE
"MN-3","Pearson.est","JAK inhibitor",-0.44972,-1.04,0.448,784,0.695,"TG.101209, ruxolitinib, TG.101348, AZD1480, pacritinib, atiprimod, WHI.P154, PRT062070, lestaurtinib, tozasertib, AT.9283",0.348721986001856,0.158015195409886,FALSE
"MN-3","Pearson.est","KIT inhibitor",-0.49446,-1.17,0.272,926,0.594,"tandutinib, telatinib, sunitinib, imatinib, sorafenib, cediranib, regorafenib, motesanib, lenvatinib, KI.8751, midostaurin, pazopanib",0.565431095965801,0.226213555018806,FALSE
"MN-3","Pearson.est","MDM inhibitor",-0.68432,-1.63,0.0349,1129,0.231,"CGM097, nutlin.3, idasanutlin, serdemetan, AMG.232",1.45717457304082,0.636388020107856,TRUE
"MN-3","Pearson.est","MEK inhibitor",0.63258,1.76,0.031,240,0.2,"trametinib, AZD8330, cobimetinib, Ro.4987655, MEK162, PD.198306, AS.703026, TAK.733, PD.0325901, selumetinib, MEK1.2.inhibitor, refametinib",1.50863830616573,0.698970004336019,TRUE
"MN-3","Pearson.est","MET inhibitor",-0.4967,-1.17,0.268,911,0.594,"PHA.665752, PF.04217903, AMG458, LY2801653",0.571865205971211,0.226213555018806,FALSE
"MN-3","Pearson.est","microtubule inhibitor",-0.64256,-1.54,0.0442,924,0.324,"triclabendazole, cytochalasin.b, cabazitaxel, estramustine.phosphate, colchicine, podophyllotoxin, D.64131, vinflunine, vinblastine, secnidazole",1.35457773065091,0.489454989793388,FALSE
"MN-3","Pearson.est","mTOR inhibitor",0.54495,1.55,0.0696,287,0.231,"GSK2126458, sirolimus, WAY.600, PF.05212384, LY303511, everolimus, XL388, temsirolimus, deforolimus, WYE.125132, PI.103, AZD8055, torin.2, PF.04691502",1.15739076038944,0.636388020107856,FALSE
"MN-3","Pearson.est","NFkB pathway inhibitor",-0.26027,-0.611,0.928,1359,0.969,"BAY.11.7082",0.0324520237811379,0.0136762229492347,FALSE
"MN-3","Pearson.est","opioid receptor agonist",-0.37284,-0.9,0.596,1054,0.86,"salvinorin.a, trimebutine, spiradoline",0.224753740259764,0.0655015487564323,FALSE
"MN-3","Pearson.est","p38 MAPK inhibitor",0.27203,0.749,0.766,1056,0.809,"TAK.715, SB.239063, CMPD.1, SB.242235, skepinone.l, talmapimod, VX.702",0.115771230367396,0.0920514783877277,FALSE
"MN-3","Pearson.est","PARP inhibitor",-0.71945,-1.71,0.0066,1251,0.229,"AZD2461, niraparib, olaparib, talazoparib",2.18045606445813,0.640164517660112,TRUE
"MN-3","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.58425,-1.4,0.0849,1083,0.433,"imatinib, SU014813, sorafenib, regorafenib, motesanib, lenvatinib, KI.8751, linifanib, trapidil, crenolanib, nintedanib, CP.673451, pazopanib, dovitinib, ponatinib, axitinib",1.07109230975605,0.363512103646635,FALSE
"MN-3","Pearson.est","phosphatase inhibitor",-0.34639,-0.824,0.701,1116,0.899,"AS.1949490, CID.5458317, BVT.948, GSK2830371",0.154281982033341,0.0462403082667712,FALSE
"MN-3","Pearson.est","phosphodiesterase inhibitor",-0.45004,-1.06,0.419,1220,0.691,"anagrelide, YM.976, GSK256066",0.377785977033705,0.160521952625802,FALSE
"MN-3","Pearson.est","PI3K inhibitor",0.43531,1.21,0.229,174,0.416,"taselisib, GSK2126458, alpelisib, PI.828, CH5132799, PF.05212384, LY303511, CUDC.907, BGT226, YM.201636",0.640164517660112,0.380906669373257,FALSE
"MN-3","Pearson.est","PLK inhibitor",-0.7342,-1.75,0.00783,1259,0.23,"BI.2536, GW.843682X, GSK461364, rigosertib, volasertib",2.10623823794206,0.638272163982407,TRUE
"MN-3","Pearson.est","potassium channel blocker",-0.43347,-1.02,0.457,1404,0.667,"dofetilide",0.34008379993015,0.175874166083451,FALSE
"MN-3","Pearson.est","PPAR receptor agonist",-0.48103,-1.15,0.285,937,0.597,"ciprofibrate, S26948, GW.501516, clofibrate",0.54515513999149,0.224025668870631,FALSE
"MN-3","Pearson.est","progesterone receptor agonist",-0.45059,-1.07,0.375,1050,0.69,"tanaproget, norgestrel, dienogest",0.425968732272281,0.161150909262745,FALSE
"MN-3","Pearson.est","proteasome inhibitor",-0.52811,-1.26,0.178,973,0.547,"carfilzomib, bortezomib, ixazomib, MG.132",0.749579997691106,0.262012673666569,FALSE
"MN-3","Pearson.est","protein synthesis inhibitor",-0.26331,-0.616,0.922,759,0.982,"methacycline, emetine, thiostrepton, harringtonine, anguidine, puromycin, brefeldin.a, homoharringtonine, mercaptopurine",0.0352690789463706,0.00788851221305034,FALSE
"MN-3","Pearson.est","protein tyrosine kinase inhibitor",0.68119,1.84,0.0394,231,0.202,"BMS.599626, AV.412, CP.724714, NVP.TAE226, PP.121",1.40450377817443,0.694648630553376,TRUE
"MN-3","Pearson.est","RAF inhibitor",-0.54177,-1.26,0.213,951,0.547,"dabrafenib, TAK.632, sorafenib, regorafenib, GDC.0879, PLX.4720, RAF265",0.671620396561262,0.262012673666569,FALSE
"MN-3","Pearson.est","RET tyrosine kinase inhibitor",0.36965,1.02,0.416,18,0.618,"vandetanib",0.380906669373257,0.209011524911184,FALSE
"MN-3","Pearson.est","retinoid receptor agonist",0.59282,1.62,0.036,141,0.264,"CD.437, adarotene, adapalene, tamibarotene",1.44369749923271,0.578396073130169,FALSE
